timestamp,application,activity_status,idle_seconds,cpu_percent,memory_percent,battery_percent,charging,duration_seconds,previous_application,application_switch,previous_window,window_switch,active_duration_seconds,idle_duration_seconds,session_id,total_application_switches,idle_ratio,switch_frequency,unique_app_count,avg_cpu,avg_memory,hour,day_of_week,is_weekend,cluster_id,behavior_label,anomaly_score,is_anomaly
2026-09-15 13:17:10,File Explorer,Active,0,5.9,52.2,91.0,False,90,File Explorer,False,Documents - File Explorer,False,2265,565,3,125,0.1996,0.53,8,24.26,58.97,13,Tuesday,False,0,Focused work,0.031,False
2026-09-15 13:17:15,File Explorer,Idle,5,1.9,40.4,91.0,False,95,File Explorer,False,Documents - File Explorer,False,2265,570,3,125,0.2011,0.5291,8,24.22,58.93,13,Tuesday,False,0,Focused work,0.056,False
2026-09-15 13:17:20,File Explorer,Idle,10,1.5,44.2,91.0,False,100,File Explorer,False,Documents - File Explorer,False,2265,575,3,125,0.2025,0.5282,8,24.18,58.91,13,Tuesday,False,0,Focused work,0.075,False
2026-09-15 13:17:25,File Explorer,Idle,15,2.3,38.8,91.0,False,105,File Explorer,False,Documents - File Explorer,False,2265,580,3,125,0.2039,0.5272,8,24.15,58.87,13,Tuesday,False,0,Focused work,0.061,False
2026-09-15 13:17:30,File Explorer,Idle,20,4.1,53.6,91.0,False,110,File Explorer,False,Documents - File Explorer,False,2265,585,3,125,0.2053,0.5263,8,24.11,58.86,13,Tuesday,False,0,Focused work,0.054,False
2026-09-15 13:17:35,File Explorer,Idle,25,3.6,47.2,91.0,False,115,File Explorer,False,Documents - File Explorer,False,2265,590,3,125,0.2067,0.5254,8,24.07,58.84,13,Tuesday,False,0,Focused work,0.076,False
2026-09-15 13:17:40,File Explorer,Active,0,8.3,50.9,91.0,False,120,File Explorer,False,Documents - File Explorer,False,2270,590,3,125,0.2063,0.5245,8,24.05,58.83,13,Tuesday,False,0,Focused work,0.06,False
2026-09-15 13:17:45,File Explorer,Active,0,7.2,49.9,91.0,False,125,File Explorer,False,Documents - File Explorer,False,2275,590,3,125,0.2059,0.5236,8,24.02,58.81,13,Tuesday,False,0,Focused work,0.081,False
2026-09-15 13:17:50,File Explorer,Active,0,2.4,45.9,91.0,False,130,File Explorer,False,Documents - File Explorer,False,2280,590,3,125,0.2056,0.5226,8,23.98,58.79,13,Tuesday,False,0,Focused work,0.044,False
2026-09-15 13:17:55,File Explorer,Active,0,6.8,40.8,91.0,False,135,File Explorer,False,Documents - File Explorer,False,2285,590,3,125,0.2052,0.5217,8,23.95,58.76,13,Tuesday,False,0,Focused work,0.036,False
2026-09-15 13:18:00,File Explorer,Active,0,5.2,40.8,91.0,False,140,File Explorer,False,Documents - File Explorer,False,2290,590,3,125,0.2049,0.5208,8,23.92,58.73,13,Tuesday,False,0,Focused work,0.098,False
2026-09-15 13:18:05,File Explorer,Idle,5,3.3,45.7,91.0,False,145,File Explorer,False,Documents - File Explorer,False,2290,595,3,125,0.2062,0.5199,8,23.88,58.7,13,Tuesday,False,0,Focused work,0.032,False
2026-09-15 13:18:10,File Explorer,Idle,10,3.1,45.0,91.0,False,150,File Explorer,False,Documents - File Explorer,False,2290,600,3,125,0.2076,0.519,8,23.85,58.68,13,Tuesday,False,0,Focused work,0.046,False
2026-09-15 13:18:15,File Explorer,Active,0,5.6,48.2,91.0,False,155,File Explorer,False,Documents - File Explorer,False,2295,600,3,125,0.2073,0.5181,8,23.81,58.66,13,Tuesday,False,0,Focused work,0.098,False
2026-09-15 13:18:20,File Explorer,Active,0,11.9,53.1,91.0,False,160,File Explorer,False,Documents - File Explorer,False,2300,600,3,125,0.2069,0.5172,8,23.79,58.65,13,Tuesday,False,0,Focused work,0.089,False
2026-09-15 13:18:25,File Explorer,Active,0,11.4,49.8,91.0,False,165,File Explorer,False,Documents - File Explorer,True,2305,600,3,125,0.2065,0.5164,8,23.77,58.64,13,Tuesday,False,0,Focused work,0.082,False
2026-09-15 13:18:30,File Explorer,Active,0,7.8,48.0,91.0,False,170,File Explorer,False,Downloads - File Explorer,False,2310,600,3,125,0.2062,0.5155,8,23.75,58.62,13,Tuesday,False,0,Focused work,0.093,False
2026-09-15 13:18:35,File Explorer,Active,0,6.4,41.7,91.0,False,175,File Explorer,False,Downloads - File Explorer,False,2315,600,3,125,0.2058,0.5146,8,23.72,58.59,13,Tuesday,False,0,Focused work,0.068,False
2026-09-15 13:18:40,File Explorer,Active,0,10.3,45.3,91.0,False,180,File Explorer,False,Downloads - File Explorer,False,2320,600,3,125,0.2055,0.5137,8,23.69,58.57,13,Tuesday,False,0,Focused work,0.078,False
2026-09-15 13:18:45,File Explorer,Active,0,4.3,44.8,91.0,False,185,File Explorer,False,Downloads - File Explorer,False,2325,600,3,125,0.2051,0.5128,8,23.66,58.54,13,Tuesday,False,0,Focused work,0.098,False
2026-09-15 13:18:50,File Explorer,Active,0,4.5,44.0,91.0,False,190,File Explorer,False,Downloads - File Explorer,False,2330,600,3,125,0.2048,0.5119,8,23.63,58.52,13,Tuesday,False,0,Focused work,0.056,False
2026-09-15 13:18:55,File Explorer,Active,0,9.9,53.5,91.0,False,195,File Explorer,False,Downloads - File Explorer,False,2335,600,3,125,0.2044,0.5111,8,23.6,58.51,13,Tuesday,False,0,Focused work,0.056,False
2026-09-15 13:19:00,File Explorer,Active,0,5.6,44.5,91.0,False,200,File Explorer,False,Downloads - File Explorer,False,2340,600,3,125,0.2041,0.5102,8,23.57,58.49,13,Tuesday,False,0,Focused work,0.072,False
2026-09-15 13:19:05,File Explorer,Active,0,38.5,53.4,91.0,False,205,File Explorer,False,Downloads - File Explorer,False,2345,600,3,125,0.2037,0.5093,8,23.6,58.48,13,Tuesday,False,0,Focused work,0.317,False
2026-09-15 13:19:10,File Explorer,Idle,5,2.9,39.9,91.0,False,210,File Explorer,False,Downloads - File Explorer,False,2345,605,3,125,0.2051,0.5085,8,23.56,58.45,13,Tuesday,False,0,Focused work,0.044,False
2026-09-15 13:19:15,File Explorer,Active,0,5.9,54.2,91.0,False,215,File Explorer,False,Downloads - File Explorer,False,2350,605,3,125,0.2047,0.5076,8,23.53,58.44,13,Tuesday,False,0,Focused work,0.046,False
2026-09-15 13:19:20,File Explorer,Active,0,4.9,51.8,91.0,False,220,File Explorer,False,Downloads - File Explorer,False,2355,605,3,125,0.2044,0.5068,8,23.5,58.43,13,Tuesday,False,0,Focused work,0.085,False
2026-09-15 13:19:25,File Explorer,Active,0,8.4,43.9,91.0,False,225,File Explorer,False,Downloads - File Explorer,False,2360,605,3,125,0.204,0.5059,8,23.48,58.4,13,Tuesday,False,0,Focused work,0.093,False
2026-09-15 13:19:30,File Explorer,Active,0,5.5,54.9,91.0,False,230,File Explorer,False,Downloads - File Explorer,False,2365,605,3,125,0.2037,0.5051,8,23.45,58.4,13,Tuesday,False,0,Focused work,0.079,False
2026-09-15 13:19:35,File Explorer,Active,0,7.6,43.0,91.0,False,235,File Explorer,False,Downloads - File Explorer,False,2370,605,3,125,0.2034,0.5042,8,23.42,58.37,13,Tuesday,False,0,Focused work,0.06,False
2026-09-15 13:19:40,File Explorer,Active,0,6.4,41.2,91.0,False,240,File Explorer,False,Downloads - File Explorer,False,2375,605,3,125,0.203,0.5034,8,23.39,58.34,13,Tuesday,False,0,Focused work,0.05,False
2026-09-15 13:19:45,File Explorer,Active,0,11.5,40.5,91.0,False,245,File Explorer,False,Downloads - File Explorer,False,2380,605,3,125,0.2027,0.5025,8,23.37,58.31,13,Tuesday,False,0,Focused work,0.086,False
2026-09-15 13:19:50,File Explorer,Idle,5,2.9,43.0,91.0,False,250,File Explorer,False,Downloads - File Explorer,False,2380,610,3,125,0.204,0.5017,8,23.34,58.29,13,Tuesday,False,0,Focused work,0.097,False
2026-09-15 13:19:55,File Explorer,Active,0,10.9,47.8,91.0,False,255,File Explorer,False,Downloads - File Explorer,False,2385,610,3,125,0.2037,0.5008,8,23.32,58.27,13,Tuesday,False,0,Focused work,0.029,False
2026-09-15 13:20:00,File Explorer,Active,0,3.5,44.9,91.0,False,260,File Explorer,False,Downloads - File Explorer,False,2390,610,3,125,0.2033,0.5,8,23.28,58.25,13,Tuesday,False,0,Focused work,0.036,False
2026-09-15 13:20:05,File Explorer,Active,0,9.8,45.6,91.0,False,265,File Explorer,False,Downloads - File Explorer,False,2395,610,3,125,0.203,0.4992,8,23.26,58.23,13,Tuesday,False,0,Focused work,0.087,False
2026-09-15 13:20:10,File Explorer,Active,0,10.7,46.0,91.0,False,270,File Explorer,False,Downloads - File Explorer,False,2400,610,3,125,0.2027,0.4983,8,23.24,58.21,13,Tuesday,False,0,Focused work,0.066,False
2026-09-15 13:20:15,File Explorer,Active,0,2.7,49.4,91.0,False,275,File Explorer,False,Downloads - File Explorer,False,2405,610,3,125,0.2023,0.4975,8,23.21,58.19,13,Tuesday,False,0,Focused work,0.079,False
2026-09-15 13:20:20,File Explorer,Active,0,5.6,52.1,91.0,False,280,File Explorer,False,Downloads - File Explorer,False,2410,610,3,125,0.202,0.4967,8,23.18,58.18,13,Tuesday,False,0,Focused work,0.061,False
2026-09-15 13:20:25,File Explorer,Active,0,2.9,49.7,91.0,False,285,File Explorer,False,Downloads - File Explorer,False,2415,610,3,125,0.2017,0.4959,8,23.14,58.17,13,Tuesday,False,0,Focused work,0.092,False
2026-09-15 13:20:30,File Explorer,Active,0,2.0,42.9,91.0,False,290,File Explorer,False,Downloads - File Explorer,False,2420,610,3,125,0.2013,0.495,8,23.11,58.14,13,Tuesday,False,0,Focused work,0.051,False
2026-09-15 13:20:35,File Explorer,Active,0,9.8,44.3,91.0,False,295,File Explorer,False,Downloads - File Explorer,False,2425,610,3,125,0.201,0.4942,8,23.09,58.12,13,Tuesday,False,0,Focused work,0.075,False
2026-09-15 13:20:40,File Explorer,Active,0,7.3,48.6,91.0,False,300,File Explorer,False,Downloads - File Explorer,False,2430,610,3,125,0.2007,0.4934,8,23.06,58.1,13,Tuesday,False,0,Focused work,0.048,False
2026-09-15 13:20:45,File Explorer,Active,0,4.8,51.7,91.0,False,305,File Explorer,False,Downloads - File Explorer,True,2435,610,3,125,0.2003,0.4926,8,23.03,58.09,13,Tuesday,False,0,Focused work,0.053,False
2026-09-15 13:20:50,File Explorer,Active,0,5.6,41.8,91.0,False,310,File Explorer,False,Documents - File Explorer,False,2440,610,3,125,0.2,0.4918,8,23.0,58.07,13,Tuesday,False,0,Focused work,0.068,False
2026-09-15 13:20:55,File Explorer,Active,0,4.1,42.1,91.0,False,315,File Explorer,False,Documents - File Explorer,False,2445,610,3,125,0.1997,0.491,8,22.97,58.04,13,Tuesday,False,0,Focused work,0.047,False
2026-09-15 13:21:00,File Explorer,Active,0,8.5,46.8,91.0,False,320,File Explorer,False,Documents - File Explorer,False,2450,610,3,125,0.1993,0.4902,8,22.95,58.02,13,Tuesday,False,0,Focused work,0.03,False
2026-09-15 13:21:05,File Explorer,Active,0,9.2,48.6,91.0,False,325,File Explorer,False,Documents - File Explorer,True,2455,610,3,125,0.199,0.4894,8,22.92,58.01,13,Tuesday,False,0,Focused work,0.032,False
2026-09-15 13:21:10,File Explorer,Active,0,2.6,43.7,91.0,False,330,File Explorer,False,Downloads - File Explorer,False,2460,610,3,125,0.1987,0.4886,8,22.89,57.98,13,Tuesday,False,0,Focused work,0.055,False
2026-09-15 13:21:15,File Explorer,Active,0,7.5,41.6,91.0,False,335,File Explorer,False,Downloads - File Explorer,True,2465,610,3,125,0.1984,0.4878,8,22.87,57.96,13,Tuesday,False,0,Focused work,0.054,False
2026-09-15 13:21:20,File Explorer,Active,0,9.6,53.4,91.0,False,340,File Explorer,False,Documents - File Explorer,False,2470,610,3,125,0.1981,0.487,8,22.84,57.95,13,Tuesday,False,0,Focused work,0.064,False
2026-09-15 13:21:25,File Explorer,Active,0,7.8,43.2,91.0,False,345,File Explorer,False,Documents - File Explorer,False,2475,610,3,125,0.1977,0.4862,8,22.82,57.93,13,Tuesday,False,0,Focused work,0.076,False
2026-09-15 13:21:30,File Explorer,Active,0,4.0,46.5,91.0,False,350,File Explorer,False,Documents - File Explorer,False,2480,610,3,125,0.1974,0.4854,8,22.79,57.91,13,Tuesday,False,0,Focused work,0.039,False
2026-09-15 13:21:35,File Explorer,Active,0,11.8,51.1,91.0,False,355,File Explorer,False,Documents - File Explorer,False,2485,610,3,125,0.1971,0.4847,8,22.77,57.9,13,Tuesday,False,0,Focused work,0.074,False
2026-09-15 13:21:40,File Explorer,Active,0,4.9,41.5,91.0,False,360,File Explorer,False,Documents - File Explorer,False,2490,610,3,125,0.1968,0.4839,8,22.74,57.87,13,Tuesday,False,0,Focused work,0.036,False
2026-09-15 13:21:45,File Explorer,Active,0,2.8,45.1,91.0,False,365,File Explorer,False,Documents - File Explorer,False,2495,610,3,125,0.1965,0.4831,8,22.71,57.85,13,Tuesday,False,0,Focused work,0.035,False
2026-09-15 13:21:50,File Explorer,Idle,5,2.5,47.2,91.0,False,370,File Explorer,False,Documents - File Explorer,False,2495,615,3,125,0.1977,0.4823,8,22.68,57.83,13,Tuesday,False,0,Focused work,0.035,False
2026-09-15 13:21:55,File Explorer,Active,0,4.3,55.6,91.0,False,375,File Explorer,False,Documents - File Explorer,True,2500,615,3,125,0.1974,0.4815,8,22.65,57.83,13,Tuesday,False,0,Focused work,0.072,False
2026-09-15 13:22:00,File Explorer,Idle,5,1.2,50.3,91.0,False,380,File Explorer,False,Downloads - File Explorer,False,2500,620,3,125,0.1987,0.4808,8,22.61,57.82,13,Tuesday,False,0,Focused work,0.029,False
2026-09-15 13:22:05,File Explorer,Idle,10,2.4,42.6,91.0,False,385,File Explorer,False,Downloads - File Explorer,False,2500,625,3,125,0.2,0.48,8,22.58,57.79,13,Tuesday,False,0,Focused work,0.042,False
2026-09-15 13:22:10,File Explorer,Idle,15,1.6,46.3,91.0,False,390,File Explorer,False,Downloads - File Explorer,False,2500,630,3,125,0.2013,0.4792,8,22.55,57.77,13,Tuesday,False,0,Focused work,0.077,False
2026-09-15 13:22:15,File Explorer,Idle,20,2.6,44.7,91.0,False,395,File Explorer,False,Downloads - File Explorer,False,2500,635,3,125,0.2026,0.4785,8,22.52,57.75,13,Tuesday,False,0,Focused work,0.061,False
2026-09-15 13:22:20,File Explorer,Idle,25,2.8,47.3,91.0,False,400,File Explorer,False,Downloads - File Explorer,False,2500,640,3,125,0.2038,0.4777,8,22.49,57.74,13,Tuesday,False,0,Focused work,0.062,False
2026-09-15 13:22:25,File Explorer,Idle,30,1.7,51.5,91.0,False,405,File Explorer,False,Downloads - File Explorer,False,2500,645,3,125,0.2051,0.4769,8,22.45,57.73,13,Tuesday,False,0,Focused work,0.057,False
2026-09-15 13:22:30,File Explorer,Idle,35,3.4,48.4,91.0,False,410,File Explorer,False,Downloads - File Explorer,False,2500,650,3,125,0.2063,0.4762,8,22.42,57.71,13,Tuesday,False,0,Focused work,0.065,False
2026-09-15 13:22:35,File Explorer,Idle,40,1,46.5,91.0,False,415,File Explorer,False,Downloads - File Explorer,False,2500,655,3,125,0.2076,0.4754,8,22.39,57.69,13,Tuesday,False,0,Focused work,0.05,False
2026-09-15 13:22:40,File Explorer,Idle,45,1.6,53.9,91.0,False,420,File Explorer,False,Downloads - File Explorer,False,2500,660,3,125,0.2089,0.4747,8,22.36,57.69,13,Tuesday,False,0,Focused work,0.046,False
2026-09-15 13:22:45,File Explorer,Active,0,9.9,54.0,91.0,False,425,File Explorer,False,Downloads - File Explorer,False,2505,660,3,125,0.2085,0.4739,8,22.34,57.68,13,Tuesday,False,0,Focused work,0.07,False
2026-09-15 13:22:50,File Explorer,Active,0,9.8,45.9,91.0,False,430,File Explorer,False,Downloads - File Explorer,False,2510,660,3,125,0.2082,0.4732,8,22.32,57.66,13,Tuesday,False,0,Focused work,0.086,False
2026-09-15 13:22:55,File Explorer,Active,0,9.8,55.2,91.0,False,435,File Explorer,False,Downloads - File Explorer,False,2515,660,3,125,0.2079,0.4724,8,22.3,57.66,13,Tuesday,False,0,Focused work,0.054,False
2026-09-15 13:23:00,File Explorer,Active,0,7.6,51.2,91.0,False,440,File Explorer,False,Downloads - File Explorer,False,2520,660,3,125,0.2075,0.4717,8,22.27,57.65,13,Tuesday,False,0,Focused work,0.055,False
2026-09-15 13:23:05,File Explorer,Active,0,10.9,52.0,91.0,False,445,File Explorer,False,Downloads - File Explorer,False,2525,660,3,125,0.2072,0.471,8,22.26,57.64,13,Tuesday,False,0,Focused work,0.041,False
2026-09-15 13:23:10,File Explorer,Active,0,11.2,42.4,91.0,False,450,File Explorer,False,Downloads - File Explorer,False,2530,660,3,125,0.2069,0.4702,8,22.24,57.62,13,Tuesday,False,0,Focused work,0.06,False
2026-09-15 13:23:15,File Explorer,Active,0,11.3,55.2,91.0,False,455,File Explorer,False,Downloads - File Explorer,False,2535,660,3,125,0.2066,0.4695,8,22.22,57.61,13,Tuesday,False,0,Focused work,0.065,False
2026-09-15 13:23:20,File Explorer,Active,0,4.9,48.8,91.0,False,460,File Explorer,False,Downloads - File Explorer,False,2540,660,3,125,0.2062,0.4688,8,22.19,57.6,13,Tuesday,False,0,Focused work,0.056,False
2026-09-15 13:23:25,Power BI Desktop,Active,0,52.0,61.5,91.0,False,5,File Explorer,True,Downloads - File Explorer,True,2545,660,3,126,0.2059,0.4867,8,22.24,57.61,13,Tuesday,False,1,Resource-intensive,0.068,False
2026-09-15 13:23:30,Power BI Desktop,Active,0,45.2,73.8,91.0,False,10,Power BI Desktop,False,Power Query Editor,False,2550,660,3,126,0.2056,0.486,8,22.28,57.63,13,Tuesday,False,1,Resource-intensive,0.052,False
2026-09-15 13:23:35,Power BI Desktop,Active,0,39.6,76.8,91.0,False,15,Power BI Desktop,False,Power Query Editor,False,2555,660,3,126,0.2053,0.4852,8,22.3,57.66,13,Tuesday,False,1,Resource-intensive,0.093,False
2026-09-15 13:23:40,Power BI Desktop,Idle,5,7.8,67.1,91.0,False,20,Power BI Desktop,False,Power Query Editor,False,2555,665,3,126,0.2065,0.4845,8,22.28,57.67,13,Tuesday,False,1,Resource-intensive,0.075,False
2026-09-15 13:23:45,Power BI Desktop,Active,0,35.1,72.7,91.0,False,25,Power BI Desktop,False,Power Query Editor,False,2560,665,3,126,0.2062,0.4837,8,22.3,57.7,13,Tuesday,False,1,Resource-intensive,0.094,False
2026-09-15 13:23:50,Command Prompt,Active,0,13.7,49.2,91.0,False,5,Power BI Desktop,True,Power Query Editor,True,2565,665,3,127,0.2059,0.5015,8,22.29,57.69,13,Tuesday,False,0,Focused work,0.097,False
2026-09-15 13:23:55,Command Prompt,Active,0,14.3,52.5,91.0,False,10,Command Prompt,False,Python - Command Prompt,False,2570,665,3,127,0.2056,0.5008,8,22.27,57.68,13,Tuesday,False,0,Focused work,0.041,False
2026-09-15 13:24:00,Command Prompt,Active,0,17.9,50.1,91.0,False,15,Command Prompt,False,Python - Command Prompt,False,2575,665,3,127,0.2052,0.5,8,22.27,57.67,13,Tuesday,False,0,Focused work,0.077,False
2026-09-15 13:24:05,Command Prompt,Active,0,5.1,41.7,91.0,False,20,Command Prompt,False,Python - Command Prompt,False,2580,665,3,127,0.2049,0.4992,8,22.24,57.64,13,Tuesday,False,0,Focused work,0.093,False
2026-09-15 13:24:10,Command Prompt,Active,0,2.2,46.3,91.0,False,25,Command Prompt,False,Python - Command Prompt,False,2585,665,3,127,0.2046,0.4985,8,22.21,57.62,13,Tuesday,False,0,Focused work,0.063,False
2026-09-15 13:24:15,Command Prompt,Active,0,12.3,51.2,91.0,False,30,Command Prompt,False,Python - Command Prompt,False,2590,665,3,127,0.2043,0.4977,8,22.2,57.61,13,Tuesday,False,0,Focused work,0.048,False
2026-09-15 13:24:20,Command Prompt,Active,0,12.8,46.6,91.0,False,35,Command Prompt,False,Python - Command Prompt,False,2595,665,3,127,0.204,0.4969,8,22.18,57.6,13,Tuesday,False,0,Focused work,0.043,False
2026-09-15 13:24:25,Command Prompt,Active,0,3.7,45.6,91.0,False,40,Command Prompt,False,Python - Command Prompt,True,2600,665,3,127,0.2037,0.4962,8,22.15,57.58,13,Tuesday,False,0,Focused work,0.029,False
2026-09-15 13:24:30,Command Prompt,Active,0,6.4,49.4,91.0,False,45,Command Prompt,False,Command Prompt,False,2605,665,3,127,0.2034,0.4954,8,22.13,57.57,13,Tuesday,False,0,Focused work,0.033,False
2026-09-15 13:24:35,Command Prompt,Active,0,9.6,50.7,91.0,False,50,Command Prompt,False,Command Prompt,False,2610,665,3,127,0.2031,0.4947,8,22.11,57.56,13,Tuesday,False,0,Focused work,0.073,False
2026-09-15 13:24:40,Command Prompt,Active,0,3.6,40.7,91.0,False,55,Command Prompt,False,Command Prompt,False,2615,665,3,127,0.2027,0.4939,8,22.08,57.53,13,Tuesday,False,0,Focused work,0.083,False
2026-09-15 13:24:45,Command Prompt,Active,0,15.8,47.9,91.0,False,60,Command Prompt,False,Command Prompt,False,2620,665,3,127,0.2024,0.4932,8,22.07,57.51,13,Tuesday,False,0,Focused work,0.032,False
2026-09-15 13:24:50,Command Prompt,Active,0,2.2,44.5,91.0,False,65,Command Prompt,False,Command Prompt,False,2625,665,3,127,0.2021,0.4924,8,22.04,57.5,13,Tuesday,False,0,Focused work,0.068,False
2026-09-15 13:24:55,Command Prompt,Active,0,12.5,54.8,91.0,False,70,Command Prompt,False,Command Prompt,True,2630,665,3,127,0.2018,0.4917,8,22.03,57.49,13,Tuesday,False,0,Focused work,0.029,False
2026-09-15 13:25:00,Command Prompt,Active,0,8.7,41.9,91.0,False,75,Command Prompt,False,Python - Command Prompt,False,2635,665,3,127,0.2015,0.4909,8,22.01,57.47,13,Tuesday,False,0,Focused work,0.097,False
2026-09-15 13:25:05,Command Prompt,Active,0,2.6,44.7,91.0,False,80,Command Prompt,False,Python - Command Prompt,False,2640,665,3,127,0.2012,0.4902,8,21.98,57.45,13,Tuesday,False,0,Focused work,0.086,False
2026-09-15 13:25:10,Command Prompt,Active,0,7.3,48.9,91.0,False,85,Command Prompt,False,Python - Command Prompt,False,2645,665,3,127,0.2009,0.4894,8,21.96,57.44,13,Tuesday,False,0,Focused work,0.096,False
2026-09-15 13:25:15,Command Prompt,Active,0,13.1,49.0,91.0,False,90,Command Prompt,False,Python - Command Prompt,False,2650,665,3,127,0.2006,0.4887,8,21.94,57.42,13,Tuesday,False,0,Focused work,0.06,False
2026-09-15 13:25:20,Command Prompt,Active,0,10.7,40.9,91.0,False,95,Command Prompt,False,Python - Command Prompt,False,2655,665,3,127,0.2003,0.488,8,21.93,57.4,13,Tuesday,False,0,Focused work,0.06,False
2026-09-15 13:25:25,Command Prompt,Active,0,3.9,54.0,91.0,False,100,Command Prompt,False,Python - Command Prompt,False,2660,665,3,127,0.2,0.4872,8,21.9,57.39,13,Tuesday,False,0,Focused work,0.033,False
2026-09-15 13:25:30,Command Prompt,Active,0,17.9,44.9,91.0,False,105,Command Prompt,False,Python - Command Prompt,False,2665,665,3,127,0.1997,0.4865,8,21.89,57.37,13,Tuesday,False,0,Focused work,0.087,False
2026-09-15 13:25:35,Command Prompt,Active,0,12.5,44.6,91.0,False,110,Command Prompt,False,Python - Command Prompt,False,2670,665,3,127,0.1994,0.4858,8,21.88,57.35,13,Tuesday,False,0,Focused work,0.085,False
2026-09-15 13:25:40,Command Prompt,Active,0,16.5,54.9,91.0,False,115,Command Prompt,False,Python - Command Prompt,False,2675,665,3,127,0.1991,0.485,8,21.87,57.35,13,Tuesday,False,0,Focused work,0.091,False
2026-09-15 13:25:45,Command Prompt,Active,0,7.9,46.1,91.0,False,120,Command Prompt,False,Python - Command Prompt,False,2680,665,3,127,0.1988,0.4843,8,21.85,57.33,13,Tuesday,False,0,Focused work,0.039,False
2026-09-15 13:25:50,Command Prompt,Idle,5,2.1,55.1,91.0,False,125,Command Prompt,False,Python - Command Prompt,False,2680,670,3,127,0.2,0.4836,8,21.82,57.33,13,Tuesday,False,0,Focused work,0.094,False
2026-09-15 13:25:55,Command Prompt,Idle,10,3.4,50.5,91.0,False,130,Command Prompt,False,Python - Command Prompt,False,2680,675,3,127,0.2012,0.4829,8,21.79,57.32,13,Tuesday,False,0,Focused work,0.034,False
2026-09-15 13:26:00,Command Prompt,Idle,15,1,50.0,91.0,False,135,Command Prompt,False,Python - Command Prompt,False,2680,680,3,127,0.2024,0.4821,8,21.76,57.31,13,Tuesday,False,0,Focused work,0.055,False
2026-09-15 13:26:05,Command Prompt,Idle,20,3.4,42.5,91.0,False,140,Command Prompt,False,Python - Command Prompt,False,2680,685,3,127,0.2036,0.4814,8,21.73,57.29,13,Tuesday,False,0,Focused work,0.05,False
2026-09-15 13:26:10,Command Prompt,Active,0,67.8,68.5,91.0,False,145,Command Prompt,False,Python - Command Prompt,False,2685,685,3,127,0.2033,0.4807,8,21.8,57.3,13,Tuesday,False,0,Focused work,0.429,False
2026-09-15 13:26:15,Command Prompt,Active,0,11.8,48.3,91.0,False,150,Command Prompt,False,Python - Command Prompt,False,2690,685,3,127,0.203,0.48,8,21.79,57.29,13,Tuesday,False,0,Focused work,0.051,False
2026-09-15 13:26:20,Command Prompt,Active,0,17.2,43.5,91.0,False,155,Command Prompt,False,Python - Command Prompt,False,2695,685,3,127,0.2027,0.4793,8,21.78,57.27,13,Tuesday,False,0,Focused work,0.052,False
2026-09-15 13:26:25,Command Prompt,Active,0,8.9,45.6,91.0,False,160,Command Prompt,False,Python - Command Prompt,False,2700,685,3,127,0.2024,0.4786,8,21.76,57.25,13,Tuesday,False,0,Focused work,0.054,False
2026-09-15 13:26:30,Command Prompt,Active,0,4.3,55.8,91.0,False,165,Command Prompt,False,Python - Command Prompt,False,2705,685,3,127,0.2021,0.4779,8,21.74,57.25,13,Tuesday,False,0,Focused work,0.077,False
2026-09-15 13:26:35,Command Prompt,Active,0,12.5,46.5,91.0,False,170,Command Prompt,False,Python - Command Prompt,False,2710,685,3,127,0.2018,0.4772,8,21.72,57.24,13,Tuesday,False,0,Focused work,0.053,False
2026-09-15 13:26:40,Command Prompt,Idle,5,1,41.5,91.0,False,175,Command Prompt,False,Python - Command Prompt,False,2710,690,3,127,0.2029,0.4765,8,21.69,57.21,13,Tuesday,False,0,Focused work,0.034,False
2026-09-15 13:26:45,Command Prompt,Idle,10,6.0,46.8,91.0,False,180,Command Prompt,False,Python - Command Prompt,False,2710,695,3,127,0.2041,0.4758,8,21.67,57.2,13,Tuesday,False,0,Focused work,0.044,False
2026-09-15 13:26:50,Command Prompt,Active,0,3.6,40.1,91.0,False,185,Command Prompt,False,Python - Command Prompt,False,2715,695,3,127,0.2038,0.4751,8,21.64,57.17,13,Tuesday,False,0,Focused work,0.095,False
2026-09-15 13:26:55,Command Prompt,Active,0,17.8,52.9,91.0,False,190,Command Prompt,False,Python - Command Prompt,True,2720,695,3,127,0.2035,0.4744,8,21.64,57.17,13,Tuesday,False,0,Focused work,0.036,False
2026-09-15 13:27:00,Command Prompt,Active,0,10.0,41.8,91.0,False,195,Command Prompt,False,Command Prompt,False,2725,695,3,127,0.2032,0.4737,8,21.62,57.14,13,Tuesday,False,0,Focused work,0.081,False
2026-09-15 13:27:05,Command Prompt,Active,0,4.9,48.9,91.0,False,200,Command Prompt,False,Command Prompt,False,2730,695,3,127,0.2029,0.473,8,21.6,57.13,13,Tuesday,False,0,Focused work,0.063,False
2026-09-15 13:27:10,Command Prompt,Active,0,7.7,49.7,91.0,False,205,Command Prompt,False,Command Prompt,False,2735,695,3,127,0.2026,0.4723,8,21.57,57.12,13,Tuesday,False,0,Focused work,0.028,False
2026-09-15 13:27:15,Spotify,Active,0,7.1,55.6,91.0,False,5,Command Prompt,True,Command Prompt,True,2740,695,3,128,0.2023,0.4891,8,21.55,57.12,13,Tuesday,False,0,Focused work,0.089,False
